timestamp,mode,engine_id,engine_name,fuel_profile_id,fuel_production_route,weights,fsot_score,renewable_rank,fuel_cost_per_kwh,fuel_production_cost_per_kg,toxicity_index,renewable_fraction,material_compatibility_index,seal_degradation_risk,corrosion_risk,rubber_swelling_risk,thermal_efficiency,bsfc_g_kwh,co_g_per_h,nox_g_per_h,soot_g_per_h,remediation_credit_per_kg,production_difficulty_index,conversion_efficiency
2026-05-26T17:04:48.229247+00:00,compare_fuels,prius_1_8_atkinson,Toyota Prius 1.8L Atkinson I4,fsot_hemp_waste_grounded,hemp_waste_grounded_optimized,,0.6527713800982237,0.7158972329170779,0.5763876467283587,1.220785,0.6212289557691747,0.99,0.910668108108108,0.10255827027027027,0.022131891891891887,0.1125,0.4105472432432433,472.14509248422837,319.2631142896613,129.46443180219703,87.76532167960322,0.05,1.35,0.835
2026-05-26T17:04:48.229267+00:00,compare_fuels,prius_1_8_atkinson,Toyota Prius 1.8L Atkinson I4,fsot_algae_oil_biodiesel,algal_bloom_biodiesel,,0.7178803228459851,0.8229386865327406,0.5806928808035561,2.2455600000000002,0.205675,0.96,0.929,0.11320000000000001,0.011,0.1125,0.41420000000000007,258.5960209495877,253.25049600000003,130.10744232,96.62772674880001,0.18,1.3,0.84
2026-05-26T17:04:48.229273+00:00,compare_fuels,prius_1_8_atkinson,Toyota Prius 1.8L Atkinson I4,fsot_green_hydrogen,electrolytic_hydrogen,,0.5516983327772073,0.7713318835743831,0.6920086985537013,8.175,0.053000000000000005,0.99,0.992,0.009599999999999996,0.007999999999999997,0.0,0.4166000000000001,84.64938208607967,11.712031346938778,47.7850878955102,0.0,0.0,1.8,0.65
