timestamp,mode,engine_id,engine_name,fuel_profile_id,fuel_production_route,weights,fsot_score,renewable_rank,fuel_cost_per_kwh,fuel_production_cost_per_kg,toxicity_index,renewable_fraction,thermal_efficiency,bsfc_g_kwh,co_g_per_h,nox_g_per_h,soot_g_per_h,remediation_credit_per_kg,production_difficulty_index,conversion_efficiency,pareto_candidate
2026-05-26T06:39:14.538359+00:00,blend_sweep,prius_1_8_atkinson,Toyota Prius 1.8L Atkinson I4,blend_fsot_hemp_waste_advanced_fsot_algae_oil_biodiesel,blend:fsot_hemp_waste_advanced+fsot_algae_oil_biodiesel,1.0;0.0,0.7828683770093037,0.8424188785588147,0.2712867286471118,1.1494,0.1672,0.99,0.41700000000000004,236.0246464652095,157.64606709677423,68.2712567907097,47.60490836810323,0.05,1.35,0.88,True
2026-05-26T06:39:14.538378+00:00,blend_sweep,prius_1_8_atkinson,Toyota Prius 1.8L Atkinson I4,blend_fsot_hemp_waste_advanced_fsot_algae_oil_biodiesel,blend:fsot_hemp_waste_advanced+fsot_algae_oil_biodiesel,0.8;0.2,0.7773512751057223,0.8456229928455555,0.29074704292666703,1.2102372000000006,0.174715,0.984,0.41644,240.2397174096672,174.40812356435643,78.96981824839604,56.221069059402765,0.07600000000000001,1.35,0.8720000000000001,False
2026-05-26T06:39:14.538387+00:00,blend_sweep,prius_1_8_atkinson,Toyota Prius 1.8L Atkinson I4,blend_fsot_hemp_waste_advanced_fsot_algae_oil_biodiesel,blend:fsot_hemp_waste_advanced+fsot_algae_oil_biodiesel,0.6;0.4,0.7694166334914783,0.8467170726012854,0.32277756439228794,1.3196307999999999,0.18232000000000004,0.978,0.41588,244.596870876527,192.26592000000005,90.44188876800004,65.39104180224001,0.102,1.35,0.8640000000000001,False
2026-05-26T06:39:14.538390+00:00,blend_sweep,prius_1_8_atkinson,Toyota Prius 1.8L Atkinson I4,blend_fsot_hemp_waste_advanced_fsot_algae_oil_biodiesel,blend:fsot_hemp_waste_advanced+fsot_algae_oil_biodiesel,0.4;0.6,0.7589318065766818,0.8455857738347957,0.368070356991226,1.4775808000000001,0.19001499999999996,0.972,0.41532,249.103370178623,211.29907764705885,102.74535038964706,75.1532594555859,0.128,1.35,0.8560000000000001,False
2026-05-26T06:39:14.538393+00:00,blend_sweep,prius_1_8_atkinson,Toyota Prius 1.8L Atkinson I4,blend_fsot_hemp_waste_advanced_fsot_algae_oil_biodiesel,blend:fsot_hemp_waste_advanced+fsot_algae_oil_biodiesel,0.2;0.8,0.7457549024730856,0.8421057122954366,0.4273657262273797,1.6840872,0.19780000000000003,0.966,0.41476,253.76698203476622,231.59512340425533,115.94383230638297,85.5499709069617,0.154,1.35,0.8480000000000001,False
